"","nearest_region_name","time","total_precipitation"
"3093","French Polynesia","2018-01-01",363.233538030647
"3094","French Polynesia","2018-02-01",409.374661498645
"3095","French Polynesia","2018-03-01",346.821923966811
"3096","French Polynesia","2018-04-01",280.271680014499
"3097","French Polynesia","2018-05-01",307.255474836857
"3098","French Polynesia","2018-06-01",426.959024216863
"3099","French Polynesia","2018-07-01",271.252250939957
"3100","French Polynesia","2018-08-01",368.71708667092
"3101","French Polynesia","2018-09-01",215.296344027738
"3102","French Polynesia","2018-10-01",372.094181156717
"3103","French Polynesia","2018-11-01",443.155356630683
"3104","French Polynesia","2018-12-01",391.187408376485
"3105","French Polynesia","2019-01-01",190.41418922419
"3106","French Polynesia","2019-02-01",225.55965242011
"3107","French Polynesia","2019-03-01",372.02095685387
"3108","French Polynesia","2019-04-01",310.636681183241
"3109","French Polynesia","2019-05-01",316.545476161875
"3110","French Polynesia","2019-06-01",299.360683149425
"3111","French Polynesia","2019-07-01",346.338701919653
"3112","French Polynesia","2019-08-01",278.328699983773
"3113","French Polynesia","2019-09-01",272.072015608836
"3114","French Polynesia","2019-10-01",249.051606807567
"3115","French Polynesia","2019-11-01",247.796013803687
"3116","French Polynesia","2019-12-01",216.63644573075
"3117","French Polynesia","2020-01-01",320.706119544804
"3118","French Polynesia","2020-02-01",561.594668685459
"3119","French Polynesia","2020-03-01",447.972567226738
"3120","French Polynesia","2020-04-01",429.41035631299
"3121","French Polynesia","2020-05-01",295.914185774513
"3122","French Polynesia","2020-06-01",336.710684348829
"3123","French Polynesia","2020-07-01",392.579664424295
"3124","French Polynesia","2020-08-01",399.775793619454
"3125","French Polynesia","2020-09-01",323.274017781019
"3126","French Polynesia","2020-10-01",505.850307315588
"3127","French Polynesia","2020-11-01",304.812350398628
"3128","French Polynesia","2020-12-01",491.591273315251
"3129","French Polynesia","2021-01-01",410.350632891059
"3130","French Polynesia","2021-02-01",402.905018340796
"3131","French Polynesia","2021-03-01",652.094172881916
"3132","French Polynesia","2021-04-01",221.270011460176
"3133","French Polynesia","2021-05-01",353.743215281516
"3134","French Polynesia","2021-06-01",478.052024051547
"3135","French Polynesia","2021-07-01",400.169987119734
"3136","French Polynesia","2021-08-01",335.914828634355
"3137","French Southern Territories","2017-01-01",2081.58058507205
"3138","French Southern Territories","2017-02-01",1699.60185800536
"3139","French Southern Territories","2017-03-01",1595.65576061595
"3140","French Southern Territories","2017-04-01",2096.48810806451
"3141","French Southern Territories","2017-05-01",2364.81282634207
"3142","French Southern Territories","2017-06-01",2302.57644849783
"3143","French Southern Territories","2017-07-01",2269.02606186271
"3144","French Southern Territories","2017-08-01",2766.5618507117
"3145","French Southern Territories","2017-09-01",2388.70112898946
"3146","French Southern Territories","2017-10-01",2753.73862838745
"3147","French Southern Territories","2017-11-01",2237.05945260078
"3148","French Southern Territories","2017-12-01",1566.2128566727
"3149","French Southern Territories","2018-01-01",1722.20833465242
"3150","French Southern Territories","2018-02-01",2605.1129710169
"3151","French Southern Territories","2018-03-01",1381.76060620934
"3152","French Southern Territories","2018-04-01",1772.40409237222
"3153","French Southern Territories","2018-05-01",2040.28606763418
"3154","French Southern Territories","2018-06-01",1977.89943914115
"3155","French Southern Territories","2018-07-01",2493.10379518569
"3156","French Southern Territories","2018-08-01",2736.12443834543
"3157","French Southern Territories","2018-09-01",3192.27650474012
"3158","French Southern Territories","2018-10-01",2466.70282480493
"3159","French Southern Territories","2018-11-01",2373.31978741847
"3160","French Southern Territories","2018-12-01",1945.73993843561
"3161","French Southern Territories","2019-01-01",1897.84381189791
"3162","French Southern Territories","2019-02-01",2048.73687425174
"3163","French Southern Territories","2019-03-01",1463.58576506749
"3164","French Southern Territories","2019-04-01",2408.56413031369
"3165","French Southern Territories","2019-05-01",1896.40574973827
"3166","French Southern Territories","2019-06-01",2516.51712828875
"3167","French Southern Territories","2019-07-01",2172.13896797807
"3168","French Southern Territories","2019-08-01",2059.44025955
"3169","French Southern Territories","2019-09-01",2571.27913342975
"3170","French Southern Territories","2019-10-01",2314.43412509991
"3171","French Southern Territories","2019-11-01",2073.28843913227
"3172","French Southern Territories","2019-12-01",1741.04801430739
"3173","French Southern Territories","2020-01-01",1537.35092301766
"3174","French Southern Territories","2020-02-01",1389.94220472526
"3175","French Southern Territories","2020-03-01",1800.22349923104
"3176","French Southern Territories","2020-04-01",1868.92509683175
"3177","French Southern Territories","2020-05-01",1752.72285354324
"3178","French Southern Territories","2020-06-01",2096.50077967159
"3179","French Southern Territories","2020-07-01",2375.19766749628
"3180","French Southern Territories","2020-08-01",2673.59185328335
"3181","French Southern Territories","2020-09-01",2607.67213990539
"3182","French Southern Territories","2020-10-01",2496.20249898732
"3183","French Southern Territories","2020-11-01",2351.7774566859
"3184","French Southern Territories","2020-12-01",2175.066710243
"3185","French Southern Territories","2021-01-01",1215.34318856942
"3186","French Southern Territories","2021-02-01",1556.1311386656
"3187","French Southern Territories","2021-03-01",1544.52995302691
"3188","French Southern Territories","2021-04-01",1725.36475736741
"3189","French Southern Territories","2021-05-01",1685.13252744079
"3190","French Southern Territories","2021-06-01",2465.57145503676
"3191","French Southern Territories","2021-07-01",2739.85346829891
"3192","French Southern Territories","2021-08-01",2753.42378806323
"3193","Gabon","2017-01-01",3.35483865375863
"3194","Gabon","2017-02-01",10.1046432011353
"3195","Gabon","2017-03-01",27.7974186163628
"3196","Gabon","2017-04-01",91.7240056097507
"3197","Gabon","2017-05-01",189.202574074268
"3198","Gabon","2017-06-01",269.032016277313
"3199","Gabon","2017-07-01",295.54579770565
"3200","Gabon","2017-08-01",344.44966840744
"3201","Gabon","2017-09-01",258.497681260109
"3202","Gabon","2017-10-01",57.071934890002
"3203","Gabon","2017-11-01",21.1173341129906
"3204","Gabon","2017-12-01",1.6387095914688
"3205","Gabon","2018-01-01",0.405483854177874
"3206","Gabon","2018-02-01",43.1382164969109
"3207","Gabon","2018-03-01",60.4738691467792
"3208","Gabon","2018-04-01",82.4933364199242
"3209","Gabon","2018-05-01",130.27741420269
"3210","Gabon","2018-06-01",220.080011188984
"3211","Gabon","2018-07-01",346.195472955704
"3212","Gabon","2018-08-01",460.325790882111
"3213","Gabon","2018-09-01",361.224016904831
"3214","Gabon","2018-10-01",145.757415130734
"3215","Gabon","2018-11-01",24.919667905895
"3216","Gabon","2018-12-01",6.59903195477091
"3217","Gabon","2019-01-01",4.6458062712918
"3218","Gabon","2019-02-01",17.2321438475628
"3219","Gabon","2019-03-01",43.7493531364016
"3220","Gabon","2019-04-01",99.7723392248154
"3221","Gabon","2019-05-01",168.265801608562
"3222","Gabon","2019-06-01",196.516677856445
"3223","Gabon","2019-07-01",361.643213748932
"3224","Gabon","2019-08-01",471.446759462357
"3225","Gabon","2019-09-01",332.375018358231
"3226","Gabon","2019-10-01",225.176447927952
"3227","Gabon","2019-11-01",25.1926679682219
"3228","Gabon","2019-12-01",3.52193542383611
"3229","Gabon","2020-01-01",1.18612903403118
"3230","Gabon","2020-02-01",4.32464308151975
"3231","Gabon","2020-03-01",54.1225791871548
"3232","Gabon","2020-04-01",80.3270034361631
"3233","Gabon","2020-05-01",150.74128472805
"3234","Gabon","2020-06-01",223.375678777695
"3235","Gabon","2020-07-01",376.676442146301
"3236","Gabon","2020-08-01",408.386439204216
"3237","Gabon","2020-09-01",367.358685731888
"3238","Gabon","2020-10-01",168.629026085138
"3239","Gabon","2020-11-01",7.48633364308626
"3240","Gabon","2020-12-01",8.94838664459529
"3241","Gabon","2021-01-01",2.8267741369782
"3242","Gabon","2021-02-01",14.4050006099278
"3243","Gabon","2021-03-01",47.1499980841763
"3244","Gabon","2021-04-01",76.8256707098335
"3245","Gabon","2021-05-01",126.435480594635
"3246","Gabon","2021-06-01",237.139012813568
"3247","Gabon","2021-07-01",385.154821872711
"3248","Gabon","2021-08-01",467.343208312988
"3249","Gambia","2017-01-01",28.6345153748989
"3250","Gambia","2017-02-01",44.8353590667248
"3251","Gambia","2017-03-01",54.8693538308144
"3252","Gambia","2017-04-01",19.2773342728615
"3253","Gambia","2017-05-01",0.835483853705228
"3254","Gambia","2017-06-01",0.141000008967239
"3255","Gambia","2017-07-01",0.0125806449213996
"3256","Gambia","2017-08-01",0.0899999968823976
"3257","Gambia","2017-09-01",0.560000031720847
"3258","Gambia","2017-10-01",6.61225777491926
"3259","Gambia","2017-11-01",19.5890010260045
"3260","Gambia","2017-12-01",24.4387091565877
"3261","Gambia","2018-01-01",40.0561276972294
"3262","Gambia","2018-02-01",41.6596451699734
"3263","Gambia","2018-03-01",50.2745152115822
"3264","Gambia","2018-04-01",17.5716675072908
"3265","Gambia","2018-05-01",0.751290305517614
"3266","Gambia","2018-06-01",0.113000006240327
"3267","Gambia","2018-07-01",0.0125806449213996
"3268","Gambia","2018-08-01",0.0883870937977917
"3269","Gambia","2018-09-01",0.645000036340207
"3270","Gambia","2018-10-01",6.56709649786352
"3271","Gambia","2018-11-01",19.59766773507
"3272","Gambia","2018-12-01",22.2870962191373
"3273","Gambia","2019-01-01",37.5190308988094
"3274","Gambia","2019-02-01",40.0282165706158
"3275","Gambia","2019-03-01",46.9909661263227
"3276","Gambia","2019-04-01",17.7896675467491
"3277","Gambia","2019-05-01",0.749354823492468
"3278","Gambia","2019-06-01",0.113000006240327
"3279","Gambia","2019-07-01",0.0125806449213996
"3280","Gambia","2019-08-01",0.0874193522031419
"3281","Gambia","2019-09-01",0.577666699886322
"3282","Gambia","2019-10-01",6.53225777391344
"3283","Gambia","2019-11-01",21.7716681621969
"3284","Gambia","2019-12-01",24.8170962501317
"3285","Gambia","2020-01-01",41.2661282122135
"3286","Gambia","2020-02-01",43.3846456110478
"3287","Gambia","2020-03-01",50.0209656357765
"3288","Gambia","2020-04-01",16.9896676689386
"3289","Gambia","2020-05-01",0.718709659762681
"3290","Gambia","2020-06-01",0.10633333894657
"3291","Gambia","2020-07-01",0.0125806449213996
"3292","Gambia","2020-08-01",0.0767741916351952
"3293","Gambia","2020-09-01",0.561333362944424
"3294","Gambia","2020-10-01",6.30806418880821
"3295","Gambia","2020-11-01",10.725000411272
"3296","Gambia","2020-12-01",1.58354841172695
"3297","Gambia","2021-01-01",46.4199987947941
"3298","Gambia","2021-02-01",42.7675016820431
"3299","Gambia","2021-03-01",53.6174181103706
"3300","Gambia","2021-04-01",17.0453340038657
"3301","Gambia","2021-05-01",0.958709667436779
"3302","Gambia","2021-06-01",0.105666672287043
"3303","Gambia","2021-07-01",0.0125806449213996
"3304","Gambia","2021-08-01",0.234838703181595
"3305","Germany","2017-01-01",0.498064491897821
"3306","Germany","2017-02-01",0.427142888307571
"3307","Germany","2017-03-01",1.20774187822826
"3308","Germany","2017-04-01",4.30333361029625
"3309","Germany","2017-05-01",6.96064493060111
"3310","Germany","2017-06-01",1.35100004449487
"3311","Germany","2017-07-01",0.0580645151203498
"3312","Germany","2017-08-01",0.419032244477421
"3313","Germany","2017-09-01",3.0636668279767
"3314","Germany","2017-10-01",6.24419345706702
"3315","Germany","2017-11-01",4.49433344602585
"3316","Germany","2017-12-01",5.90580620989204
"3317","Germany","2018-01-01",0.498064491897821
"3318","Germany","2018-02-01",0.427142888307571
"3319","Germany","2018-03-01",1.20774187822826
"3320","Germany","2018-04-01",4.08833354711533
"3321","Germany","2018-05-01",6.91870948672294
"3322","Germany","2018-06-01",1.35100004449487
"3323","Germany","2018-07-01",0.0580645151203498
"3324","Germany","2018-08-01",0.419032244477421
"3325","Germany","2018-09-01",3.0636668279767
"3326","Germany","2018-10-01",6.32677413523198
"3327","Germany","2018-11-01",4.49433344602585
"3328","Germany","2018-12-01",5.86645149346442
"3329","Germany","2019-01-01",0.498064491897821
"3330","Germany","2019-02-01",0.427142888307571
"3331","Germany","2019-03-01",1.20774187822826
"3332","Germany","2019-04-01",4.30333361029625
"3333","Germany","2019-05-01",6.96064493060111
"3334","Germany","2019-06-01",1.35100004449487
"3335","Germany","2019-07-01",0.0580645151203498
"3336","Germany","2019-08-01",0.419032244477421
"3337","Germany","2019-09-01",3.02033342421055
"3338","Germany","2019-10-01",6.24354829639197
"3339","Germany","2019-11-01",4.58000014722347
"3340","Germany","2019-12-01",5.90580620989204
"3341","Germany","2020-01-01",0.498064491897821
"3342","Germany","2020-02-01",0.427142888307571
"3343","Germany","2020-03-01",1.20870961993933
"3344","Germany","2020-04-01",4.30300027877092
"3345","Germany","2020-05-01",6.96516099572181
"3346","Germany","2020-06-01",1.15266671217978
"3347","Germany","2020-07-01",0.0596774182049558
"3348","Germany","2020-08-01",0.419032244477421
"3349","Germany","2020-09-01",3.0636668279767
"3350","Germany","2020-10-01",6.32677413523198
"3351","Germany","2020-11-01",4.60733352415263
"3352","Germany","2020-12-01",5.31354832835495
"3353","Germany","2021-01-01",0.498064491897821
"3354","Germany","2021-02-01",0.427142888307571
"3355","Germany","2021-03-01",1.20741929765791
"3356","Germany","2021-04-01",4.08400014787912
"3357","Germany","2021-05-01",6.91774164140224
"3358","Germany","2021-06-01",1.1363333761692
"3359","Germany","2021-07-01",0.0541935470537283
"3360","Germany","2021-08-01",0.295161286834627
"3361","Ghana","2017-01-01",47.3887090682983
"3362","Ghana","2017-02-01",44.0825023651124
"3363","Ghana","2017-03-01",23.6596772670746
"3364","Ghana","2017-04-01",37.1973352432251
"3365","Ghana","2017-05-01",15.2296769618988
"3366","Ghana","2017-06-01",0.454333342611791
"3367","Ghana","2017-07-01",0
"3368","Ghana","2017-08-01",0.229677409341093
"3369","Ghana","2017-09-01",6.15400040149688
"3370","Ghana","2017-10-01",26.5932245254517
"3371","Ghana","2017-11-01",106.299005508423
"3372","Ghana","2017-12-01",25.3919351100922
"3373","Ghana","2018-01-01",43.005482673645
"3374","Ghana","2018-02-01",84.3110761642456
"3375","Ghana","2018-03-01",31.8651614189148
"3376","Ghana","2018-04-01",18.4946678876877
"3377","Ghana","2018-05-01",25.4293534755707
"3378","Ghana","2018-06-01",0.437333352863788
"3379","Ghana","2018-07-01",0.0116129032685422
"3380","Ghana","2018-08-01",0.45483872666955
"3381","Ghana","2018-09-01",7.25666689872742
"3382","Ghana","2018-10-01",17.326451420784
"3383","Ghana","2018-11-01",52.7390007972717
"3384","Ghana","2018-12-01",20.867742061615
"3385","Ghana","2019-01-01",12.8380641937256
"3386","Ghana","2019-02-01",49.6792883872986
"3387","Ghana","2019-03-01",31.4380631446838
"3388","Ghana","2019-04-01",31.4133355617523
"3389","Ghana","2019-05-01",24.9545154571533
"3390","Ghana","2019-06-01",0.358666689135134
"3391","Ghana","2019-07-01",0.547741891350597
"3392","Ghana","2019-08-01",0.0541935455985367
"3393","Ghana","2019-09-01",13.9583340883255
"3394","Ghana","2019-10-01",37.8641916513443
"3395","Ghana","2019-11-01",28.8346681594849
"3396","Ghana","2019-12-01",15.7164505571127
"3397","Ghana","2020-01-01",4.75677394866943
"3398","Ghana","2020-02-01",37.2785730361938
"3399","Ghana","2020-03-01",58.8206419944763
"3400","Ghana","2020-04-01",45.89200258255
"3401","Ghana","2020-05-01",19.6161284446716
"3402","Ghana","2020-06-01",11.9880007505417
"3403","Ghana","2020-07-01",0.125161285512149
"3404","Ghana","2020-08-01",0.909677363932133
"3405","Ghana","2020-09-01",1.40700004994869
"3406","Ghana","2020-10-01",23.7209674715996
"3407","Ghana","2020-11-01",43.8986682891845
"3408","Ghana","2020-12-01",14.5183868855238
"3409","Ghana","2021-01-01",27.1893534660339
"3410","Ghana","2021-02-01",24.6607151031494
"3411","Ghana","2021-03-01",25.5890306681395
"3412","Ghana","2021-04-01",28.0623350143433
"3413","Ghana","2021-05-01",42.4661283493042
"3414","Ghana","2021-06-01",10.2633337974548
"3415","Ghana","2021-07-01",0.0135483862832189
"3416","Ghana","2021-08-01",4.98387086391449
"3417","Gibraltar","2017-01-01",71.763545691967
"3418","Gibraltar","2017-02-01",150.780007511377
"3419","Gibraltar","2017-03-01",151.999026954174
"3420","Gibraltar","2017-04-01",167.162009239197
"3421","Gibraltar","2017-05-01",156.437092110515
"3422","Gibraltar","2017-06-01",34.5183355897898
"3423","Gibraltar","2017-07-01",48.5422567788046
"3424","Gibraltar","2017-08-01",53.9961269949563
"3425","Gibraltar","2017-09-01",62.8576709842309
"3426","Gibraltar","2017-10-01",94.186771383509
"3427","Gibraltar","2017-11-01",157.339008510113
"3428","Gibraltar","2017-12-01",87.9048366993666
"3429","Gibraltar","2018-01-01",168.965479254723
"3430","Gibraltar","2018-02-01",75.4825039058924
"3431","Gibraltar","2018-03-01",257.189023971558
"3432","Gibraltar","2018-04-01",337.177679300308
"3433","Gibraltar","2018-05-01",146.421931564808
"3434","Gibraltar","2018-06-01",59.0760036783759
"3435","Gibraltar","2018-07-01",29.3464508762699
"3436","Gibraltar","2018-08-01",38.9638696857146
"3437","Gibraltar","2018-09-01",28.5456683863304
"3438","Gibraltar","2018-10-01",62.7583846943453
"3439","Gibraltar","2018-11-01",84.1953375041485
"3440","Gibraltar","2018-12-01",170.97515463829
"3441","Gibraltar","2019-01-01",105.426772236824
"3442","Gibraltar","2019-02-01",128.637149136513
"3443","Gibraltar","2019-03-01",116.118383251131
"3444","Gibraltar","2019-04-01",152.780007600784
"3445","Gibraltar","2019-05-01",134.561607897282
"3446","Gibraltar","2019-06-01",64.4873366939137
"3447","Gibraltar","2019-07-01",33.4429019727977
"3448","Gibraltar","2019-08-01",46.9516118669417
"3449","Gibraltar","2019-09-01",60.8773364396766
"3450","Gibraltar","2019-10-01",215.474831365049
"3451","Gibraltar","2019-11-01",197.105010032654
"3452","Gibraltar","2019-12-01",334.510958194733
"3453","Gibraltar","2020-01-01",252.117734193802
"3454","Gibraltar","2020-02-01",190.880725383759
"3455","Gibraltar","2020-03-01",346.444508075714
"3456","Gibraltar","2020-04-01",275.533347845077
"3457","Gibraltar","2020-05-01",93.9554803371429
"3458","Gibraltar","2020-06-01",54.8933359435759
"3459","Gibraltar","2020-07-01",38.9480640627444
"3460","Gibraltar","2020-08-01",55.5454818126745
"3461","Gibraltar","2020-09-01",52.1713360163849
"3462","Gibraltar","2020-10-01",80.7116107270122
"3463","Gibraltar","2020-11-01",220.632344007492
"3464","Gibraltar","2020-12-01",139.652898907661
"3465","Gibraltar","2021-01-01",148.616124808788
"3466","Gibraltar","2021-02-01",170.044292926788
"3467","Gibraltar","2021-03-01",161.604189366102
"3468","Gibraltar","2021-04-01",225.789344191551
"3469","Gibraltar","2021-05-01",105.474512688816
"3470","Gibraltar","2021-06-01",19.514000703115
"3471","Gibraltar","2021-07-01",33.6051608050475
"3472","Gibraltar","2021-08-01",35.9503208566457
"3473","Greece","2017-01-01",1.2361290010158
"3474","Greece","2017-02-01",0.859285757673205
"3475","Greece","2017-03-01",0.525161273544654
"3476","Greece","2017-04-01",2.01966678828467
"3477","Greece","2017-05-01",3.75516117207008
"3478","Greece","2017-06-01",0.258666674315464
"3479","Greece","2017-07-01",1.46967735601356
"3480","Greece","2017-08-01",4.89322555891704
"3481","Greece","2017-09-01",4.18933362147072
"3482","Greece","2017-10-01",0.552258046285715
"3483","Greece","2017-11-01",9.36300058464985
"3484","Greece","2017-12-01",7.72290308936499
"3485","Greece","2018-01-01",0.852903208462522
"3486","Greece","2018-02-01",5.97000023000874
"3487","Greece","2018-03-01",0.579999978595879
"3488","Greece","2018-04-01",1.2540000724257
"3489","Greece","2018-05-01",3.53838696499588
"3490","Greece","2018-06-01",0.821000028692652
"3491","Greece","2018-07-01",4.97741923428839
"3492","Greece","2018-08-01",8.43419336143416
"3493","Greece","2018-09-01",1.36433340475196
"3494","Greece","2018-10-01",34.4025799407391
"3495","Greece","2018-11-01",44.6523356098915
"3496","Greece","2018-12-01",2.10419349919539
"3497","Greece","2019-01-01",13.0396771289525
"3498","Greece","2019-02-01",8.38321466752677
"3499","Greece","2019-03-01",0.642903214262333
"3500","Greece","2019-04-01",0.375333353353199
"3501","Greece","2019-05-01",3.20580639882246
"3502","Greece","2019-06-01",0.991000052308664
"3503","Greece","2019-07-01",1.73838710400742
"3504","Greece","2019-08-01",10.7996771196485
"3505","Greece","2019-09-01",1.79400008323137
"3506","Greece","2019-10-01",3.73741925973445
"3507","Greece","2019-11-01",3.42500018276041
"3508","Greece","2019-12-01",1.1964515754953
"3509","Greece","2020-01-01",1.90322578774067
"3510","Greece","2020-02-01",0.861428609408904
"3511","Greece","2020-03-01",3.17806439258857
"3512","Greece","2020-04-01",0.465000028663781
"3513","Greece","2020-05-01",3.2348386143567
"3514","Greece","2020-06-01",0.629666706896387
"3515","Greece","2020-07-01",4.8538708621054
"3516","Greece","2020-08-01",26.4174187281751
"3517","Greece","2020-09-01",4.26000025571557
"3518","Greece","2020-10-01",2.85903218114981
"3519","Greece","2020-11-01",8.52633379615145
"3520","Greece","2020-12-01",13.3996769120568
"3521","Greece","2021-01-01",6.61677391064586
"3522","Greece","2021-02-01",5.18857170190313
"3523","Greece","2021-03-01",0.324193540494889
"3524","Greece","2021-04-01",3.53533352387604
"3525","Greece","2021-05-01",1.43935477046762
"3526","Greece","2021-06-01",0.307666680891998
"3527","Greece","2021-07-01",1.287096736487
"3528","Greece","2021-08-01",3.32548377901549
"3529","Greenland","2017-01-01",20.4306444823742
"3530","Greenland","2017-02-01",31.8775010108948
"3531","Greenland","2017-03-01",23.0990310781635
"3532","Greenland","2017-04-01",29.2070017009974
"3533","Greenland","2017-05-01",29.3461281424388
"3534","Greenland","2017-06-01",30.4573352709413
"3535","Greenland","2017-07-01",46.6535465717316
"3536","Greenland","2017-08-01",38.0054827332497
"3537","Greenland","2017-09-01",34.959001660347
"3538","Greenland","2017-10-01",14.0651608482003
"3539","Greenland","2017-11-01",10.6270003020763
"3540","Greenland","2017-12-01",24.6799992248416
"3541","Greenland","2018-01-01",30.0887088105082
"3542","Greenland","2018-02-01",11.1364290618803
"3543","Greenland","2018-03-01",22.7980636940338
"3544","Greenland","2018-04-01",14.823334106477
"3545","Greenland","2018-05-01",26.2006440758705
"3546","Greenland","2018-06-01",49.1440025568008
"3547","Greenland","2018-07-01",48.916772723198
"3548","Greenland","2018-08-01",52.721288561821
"3549","Greenland","2018-09-01",31.9886686820537
"3550","Greenland","2018-10-01",14.666128821671
"3551","Greenland","2018-11-01",12.7590006846003
"3552","Greenland","2018-12-01",7.81645134044811
"3553","Greenland","2019-01-01",19.8780640614568
"3554","Greenland","2019-02-01",23.5128582096659
"3555","Greenland","2019-03-01",15.3848381903954
"3556","Greenland","2019-04-01",29.7050022408366
"3557","Greenland","2019-05-01",30.0609665213851
"3558","Greenland","2019-06-01",58.8160028457642
"3559","Greenland","2019-07-01",42.7032245993614
"3560","Greenland","2019-08-01",49.8383860439062
"3561","Greenland","2019-09-01",21.615667719394
"3562","Greenland","2019-10-01",25.3616119530052
"3563","Greenland","2019-11-01",31.322668431676
"3564","Greenland","2019-12-01",19.4261281987419
"3565","Greenland","2020-01-01",13.5812898632139
"3566","Greenland","2020-02-01",21.8375007286668
"3567","Greenland","2020-03-01",13.7919347453862
"3568","Greenland","2020-04-01",27.7640010630712
"3569","Greenland","2020-05-01",37.8283857554197
"3570","Greenland","2020-06-01",35.7953355312347
"3571","Greenland","2020-07-01",40.3541927933693
"3572","Greenland","2020-08-01",41.7283859848976
"3573","Greenland","2020-09-01",26.1846677139401
"3574","Greenland","2020-10-01",13.6983867345844
"3575","Greenland","2020-11-01",17.5800008177757
"3576","Greenland","2020-12-01",14.676773571875
"3577","Greenland","2021-01-01",12.1641932427883
"3578","Greenland","2021-02-01",52.3639302253723
"3579","Greenland","2021-03-01",17.3448380287737
"3580","Greenland","2021-04-01",32.6950014531612
"3581","Greenland","2021-05-01",49.6483849287033
"3582","Greenland","2021-06-01",48.1076695919037
"3583","Greenland","2021-07-01",52.4119338989258
"3584","Greenland","2021-08-01",26.4916123077273
"3585","Guinea","2017-01-01",20.2758058607578
"3586","Guinea","2017-02-01",9.62107156217099
"3587","Guinea","2017-03-01",30.31580555439
"3588","Guinea","2017-04-01",57.9793367385864
"3589","Guinea","2017-05-01",10.0425801873207
"3590","Guinea","2017-06-01",0.129000008048024
"3591","Guinea","2017-07-01",0.128709673066624
"3592","Guinea","2017-08-01",4.72677395120263
"3593","Guinea","2017-09-01",2.28600012511015
"3594","Guinea","2017-10-01",8.5129029005766
"3595","Guinea","2017-11-01",45.9023351669312
"3596","Guinea","2017-12-01",22.7438701987267
"3597","Guinea","2018-01-01",23.3399993181229
"3598","Guinea","2018-02-01",31.0767868757248
"3599","Guinea","2018-03-01",36.6222569346428
"3600","Guinea","2018-04-01",67.3650035858154
"3601","Guinea","2018-05-01",12.709354698658
"3602","Guinea","2018-06-01",0.129666673892643
"3603","Guinea","2018-07-01",0.142258059524465
"3604","Guinea","2018-08-01",0.414516113698482
"3605","Guinea","2018-09-01",1.80966676399112
"3606","Guinea","2018-10-01",10.655483648181
"3607","Guinea","2018-11-01",37.5820025205612
"3608","Guinea","2018-12-01",24.1783865690231
"3609","Guinea","2019-01-01",23.0506448149681
"3610","Guinea","2019-02-01",31.0764297246933
"3611","Guinea","2019-03-01",58.0951595306396
"3612","Guinea","2019-04-01",67.3646697998047
"3613","Guinea","2019-05-01",22.3493538498878
"3614","Guinea","2019-06-01",0.129333341435995
"3615","Guinea","2019-07-01",0.142258059524465
"3616","Guinea","2019-08-01",0.276129021134693
"3617","Guinea","2019-09-01",1.80966676399112
"3618","Guinea","2019-10-01",10.6558062285185
"3619","Guinea","2019-11-01",42.0210030078888
"3620","Guinea","2019-12-01",29.2238706946373
"3621","Guinea","2020-01-01",42.4129018783569
"3622","Guinea","2020-02-01",31.0692867040634
"3623","Guinea","2020-03-01",15.4519348740578
"3624","Guinea","2020-04-01",25.6450018584728
"3625","Guinea","2020-05-01",6.27774185687303
"3626","Guinea","2020-06-01",0.0940000058617443
"3627","Guinea","2020-07-01",0.268387087795418
"3628","Guinea","2020-08-01",0.41193546546856
"3629","Guinea","2020-09-01",0.286666685715318
"3630","Guinea","2020-10-01",20.5267734527588
"3631","Guinea","2020-11-01",46.3240025043487
"3632","Guinea","2020-12-01",12.5464510321617
"3633","Guinea","2021-01-01",22.64161247015
"3634","Guinea","2021-02-01",30.400001168251
"3635","Guinea","2021-03-01",58.4216117858887
"3636","Guinea","2021-04-01",34.6263355016708
"3637","Guinea","2021-05-01",22.4774186611176
"3638","Guinea","2021-06-01",0.0133333345875144
"3639","Guinea","2021-07-01",0.123870964278467
"3640","Guinea","2021-08-01",0.142580634448677
"3641","Guinea-Bissau","2017-01-01",2.20870959758759
"3642","Guinea-Bissau","2017-02-01",2.46464290656149
"3643","Guinea-Bissau","2017-03-01",9.8558062016964
"3644","Guinea-Bissau","2017-04-01",4.23066692426801
"3645","Guinea-Bissau","2017-05-01",0.179999994288665
"3646","Guinea-Bissau","2017-06-01",0.0160000005853362
"3647","Guinea-Bissau","2017-07-01",0.000967741885688156
"3648","Guinea-Bissau","2017-08-01",0.0419354824116453
"3649","Guinea-Bissau","2017-09-01",0.140000006183982
"3650","Guinea-Bissau","2017-10-01",0.767741915537044
"3651","Guinea-Bissau","2017-11-01",2.29400012642145
"3652","Guinea-Bissau","2017-12-01",2.73451602086425
"3653","Guinea-Bissau","2018-01-01",3.65741931647062
"3654","Guinea-Bissau","2018-02-01",4.71750010550022
"3655","Guinea-Bissau","2018-03-01",9.8558062016964
"3656","Guinea-Bissau","2018-04-01",4.23066692426801
"3657","Guinea-Bissau","2018-05-01",0.179999994288665
"3658","Guinea-Bissau","2018-06-01",0.0160000005853362
"3659","Guinea-Bissau","2018-07-01",0.000967741885688156
"3660","Guinea-Bissau","2018-08-01",0.0419354824116453
"3661","Guinea-Bissau","2018-09-01",0.140000006183982
"3662","Guinea-Bissau","2018-10-01",0.767741915537044
"3663","Guinea-Bissau","2018-11-01",2.29400012642145
